DEPARTURE_DATE,ARRIVAL_DATE,ARRIVAL_PLACE_ID,PLACE_NAME,VESSEL_ID,VESSEL_NAME,STORAGE_CAPACITY,INFORMATION_SOURCE_ID,PARAMETER_DETAIL,FISHERY_TYPE_ID,PARAMETER_DETAIL(human consumption type),CATCH_WEIGHT_TRIP,TAXON_ID,COMMON_NAME,CATCH_WEIGHT_SPECIES,
12-07-2019 02:00:00,12-07-2019 10:55:00,35,SAN ANDRES,25778,MATEO Y BENJAMIN / JUANCHUTE I,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
17-07-2019 02:45:00,17-07-2019 11:45:00,35,SAN ANDRES,22650,MI GENESIS / GABY Y NANY                                    ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:30:00,17-07-2019 12:02:00,35,SAN ANDRES,20550,VIRGEN DE TOPARA                                            ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
17-07-2019 02:00:00,17-07-2019 12:25:00,35,SAN ANDRES,33534,AVENTURERO                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:45:00,17-07-2019 12:26:00,35,SAN ANDRES,23700,DOÑA LIDIA                                                  ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
17-07-2019 02:40:00,17-07-2019 12:33:00,35,SAN ANDRES,27029,CARLITOS                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
1-08-2019 19:30:00,2-08-2019 06:04:00,22,CHIMBOTE,23728,MI LIZ KARY / NACHITA I                                     ,4.50,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,480.0000,103,"Anchoveta, anchoveta peruana, peladilla",100.0000,
17-07-2019 03:00:00,17-07-2019 12:35:00,35,SAN ANDRES,22139,VERONICA I                                                  ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
17-07-2019 02:30:00,17-07-2019 12:44:00,35,SAN ANDRES,24606,ELISBAN I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 03:00:00,17-07-2019 12:50:00,35,SAN ANDRES,6252,ACECHADOR II,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
17-07-2019 03:00:00,17-07-2019 12:58:00,35,SAN ANDRES,29249,MI ÑAÑITA SMITH Y DAVID                                     ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
17-07-2019 02:00:00,17-07-2019 13:20:00,35,SAN ANDRES,31511,SAN ISIDRO II / CHEARELA Y JULIO II,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
17-07-2019 02:30:00,17-07-2019 13:55:00,35,SAN ANDRES,44763,VIRGEN DE CHAPI I,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,2500.0000,103,"Anchoveta, anchoveta peruana, peladilla",2500.0000,
17-07-2019 02:30:00,17-07-2019 14:00:00,35,SAN ANDRES,18915,DIVINO NIÑO JESUS / JORGE Y THIAGO / VERONICA II            ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
9-07-2019 03:30:00,9-07-2019 16:48:00,35,SAN ANDRES,25330,LAS TRES HERMANITAS                                         ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
14-07-2019 18:00:00,15-07-2019 13:13:00,10,PAITA,7376,WALJOHBER                                                   ,25.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
11-07-2019 02:00:00,11-07-2019 10:58:00,35,SAN ANDRES,25098,MI BERTHITA / MI ÑAÑITA                       ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
11-07-2019 02:00:00,11-07-2019 11:28:00,35,SAN ANDRES,20502,ROBERTO II / RAMBO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
11-07-2019 02:30:00,11-07-2019 12:19:00,35,SAN ANDRES,21216,EL ZORRO II / DORIS I                                       ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
18-07-2019 01:45:00,18-07-2019 11:42:00,35,SAN ANDRES,17166,PABLO LUIS III                                              ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9070.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
18-07-2019 03:00:00,18-07-2019 11:46:00,35,SAN ANDRES,27029,CARLITOS                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
11-07-2019 02:30:00,11-07-2019 09:32:00,35,SAN ANDRES,24605,SANDOKAN                                                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12060.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
11-07-2019 02:00:00,11-07-2019 09:36:00,35,SAN ANDRES,20559,JALEA I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
11-07-2019 03:00:00,11-07-2019 11:30:00,35,SAN ANDRES,34660,JEAMPIERE Y FIORELLA III                                    ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
14-08-2019 15:00:00,15-08-2019 11:00:00,71,PUERTO ETEN,34780,ANDRE & LIONEL                                              ,3.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,18.0000,103,"Anchoveta, anchoveta peruana, peladilla",3.0000,
14-07-2019 16:00:00,15-07-2019 15:25:00,10,PAITA,28657,MILAGRO DEL SOCORRO                                         ,40.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,16000.0000,103,"Anchoveta, anchoveta peruana, peladilla",16000.0000,
11-07-2019 02:45:00,11-07-2019 12:12:00,35,SAN ANDRES,17165,KIKE V                                                      ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
31-07-2019 02:30:00,31-07-2019 10:42:00,35,SAN ANDRES,18390,RAMBO III                                                   ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
31-07-2019 02:00:00,31-07-2019 11:20:00,35,SAN ANDRES,38428,DAYNE Y JORGE / KISSI Y JORGE / GERARDITA I                   ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
31-07-2019 02:30:00,31-07-2019 13:00:00,35,SAN ANDRES,28081,ALEX Y NICO                                                 ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
31-07-2019 02:30:00,31-07-2019 14:25:00,35,SAN ANDRES,26199,JORGE GHAEL / AKIMSHU                                       ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 03:30:00,31-07-2019 16:16:00,35,SAN ANDRES,36140,VALIENTE 2                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
31-07-2019 02:45:00,31-07-2019 16:18:00,35,SAN ANDRES,23708,BISMARK V,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
11-07-2019 02:45:00,11-07-2019 09:40:00,35,SAN ANDRES,24537,JUNIOR Y PILAR I                                            ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
11-07-2019 03:00:00,11-07-2019 09:45:00,35,SAN ANDRES,21703,VIRGEN DE TOPARA II                                         ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
11-07-2019 02:30:00,11-07-2019 09:46:00,35,SAN ANDRES,25667,JUAN PEDRO                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
11-07-2019 02:30:00,11-07-2019 09:50:00,35,SAN ANDRES,44350,GEREMY Y FERNANDA,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,15000.0000,103,"Anchoveta, anchoveta peruana, peladilla",15000.0000,
11-07-2019 03:00:00,11-07-2019 09:59:00,35,SAN ANDRES,27029,CARLITOS                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
11-07-2019 02:30:00,11-07-2019 10:15:00,35,SAN ANDRES,3395,JESUS ANTONIO,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,15000.0000,103,"Anchoveta, anchoveta peruana, peladilla",15000.0000,
11-07-2019 03:00:00,11-07-2019 10:30:00,35,SAN ANDRES,17620,SAN JUAN BAUTISTA II                                        ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
11-07-2019 03:00:00,11-07-2019 11:32:00,35,SAN ANDRES,25777,VIRGEN DE CHAPI                                             ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
11-07-2019 02:35:00,11-07-2019 11:40:00,35,SAN ANDRES,24606,ELISBAN I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
11-07-2019 02:45:00,11-07-2019 11:42:00,35,SAN ANDRES,44365,VICTOR & WILLIAN / VICTOR Y WILLIAN,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
11-07-2019 02:30:00,11-07-2019 11:42:00,35,SAN ANDRES,25665,JUNIOR Y CHRISTIAN III                                      ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
11-07-2019 03:00:00,11-07-2019 11:56:00,35,SAN ANDRES,25839,JUAN CARLOS                                                 ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
11-07-2019 02:00:00,11-07-2019 12:08:00,35,SAN ANDRES,13403,VERGANTIN GOLETA IV,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
19-07-2019 02:45:00,19-07-2019 17:23:00,35,SAN ANDRES,35226,EL LOCO WILLY                                               ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 02:35:00,31-07-2019 09:18:00,35,SAN ANDRES,17166,PABLO LUIS III                                              ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 01:45:00,31-07-2019 09:30:00,35,SAN ANDRES,31510,EL GRAN CHESTER III / EL TIO KIKO,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
31-07-2019 02:00:00,31-07-2019 09:35:00,35,SAN ANDRES,16774,CHEARELA Y JULIO III                                        ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10120.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
31-07-2019 02:35:00,31-07-2019 10:48:00,35,SAN ANDRES,28003,SUEN                                                        ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
31-07-2019 03:00:00,31-07-2019 11:21:00,35,SAN ANDRES,22608,SAN ROQUE IV                                                ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 02:30:00,31-07-2019 11:26:00,35,SAN ANDRES,35763,VIRGEN DE CHAPI                                             ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
31-07-2019 02:45:00,31-07-2019 14:10:00,35,SAN ANDRES,34475,SAN JUAN BAUTISTA IV                                        ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
31-07-2019 03:40:00,31-07-2019 14:26:00,35,SAN ANDRES,6252,ACECHADOR II,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 03:00:00,31-07-2019 14:37:00,35,SAN ANDRES,44766,ALEX Y JAVIER,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
31-07-2019 02:45:00,31-07-2019 16:40:00,35,SAN ANDRES,25758,ARIANA / ADRIANA / GEORGIA                                  ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,2000.0000,103,"Anchoveta, anchoveta peruana, peladilla",2000.0000,
31-07-2019 03:00:00,31-07-2019 16:42:00,35,SAN ANDRES,35226,EL LOCO WILLY                                               ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,1200.0000,103,"Anchoveta, anchoveta peruana, peladilla",1200.0000,
11-07-2019 02:30:00,11-07-2019 13:10:00,35,SAN ANDRES,24915,SIERRA NIEVE                                                ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
11-07-2019 02:35:00,11-07-2019 13:13:00,35,SAN ANDRES,26723,KAREN LISET                                                 ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 03:00:00,17-07-2019 14:22:00,35,SAN ANDRES,11395,CARLITOS I / VICTOR MARTINCITO / DON SANTIAGO,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
17-07-2019 06:30:00,17-07-2019 14:23:00,35,SAN ANDRES,25093,SONIA DALI / EL DRAGON / CRISTO MORENO IV                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
31-07-2019 02:30:00,31-07-2019 09:24:00,35,SAN ANDRES,44365,VICTOR & WILLIAN / VICTOR Y WILLIAN,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 03:20:00,31-07-2019 09:58:00,35,SAN ANDRES,20550,VIRGEN DE TOPARA                                            ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
31-07-2019 02:35:00,31-07-2019 10:02:00,35,SAN ANDRES,25839,JUAN CARLOS                                                 ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 02:40:00,31-07-2019 10:08:00,35,SAN ANDRES,2428,BELISSA / FRANCHESCO YONATHAN                               ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3060.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
31-07-2019 02:00:00,31-07-2019 10:15:00,35,SAN ANDRES,25328,CHAVELA I                                                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
31-07-2019 02:00:00,31-07-2019 10:16:00,35,SAN ANDRES,25778,MATEO Y BENJAMIN / JUANCHUTE I,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
31-07-2019 03:00:00,31-07-2019 10:22:00,35,SAN ANDRES,20502,ROBERTO II / RAMBO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
31-07-2019 02:00:00,31-07-2019 10:36:00,35,SAN ANDRES,19522,ELIZABETH II                                                ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 02:15:00,31-07-2019 10:36:00,35,SAN ANDRES,27030,BRAYAN Y YANIRA                                             ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3500.0000,103,"Anchoveta, anchoveta peruana, peladilla",3500.0000,
31-07-2019 03:00:00,31-07-2019 10:59:00,35,SAN ANDRES,22691,MI MARGARITA II / EMILIA ISABEL                             ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 01:45:00,31-07-2019 11:02:00,35,SAN ANDRES,29249,MI ÑAÑITA SMITH Y DAVID                                     ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 02:30:00,31-07-2019 11:10:00,35,SAN ANDRES,27026,EL ZORRO                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
31-07-2019 03:00:00,31-07-2019 11:13:00,35,SAN ANDRES,13256,GENESIS Y ESTRELLA I / GINGER Y DEBBIE II / KIKE IV,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
31-07-2019 02:35:00,31-07-2019 11:13:00,35,SAN ANDRES,20559,JALEA I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 02:10:00,31-07-2019 11:15:00,35,SAN ANDRES,44803,MAYCOL Y SHIRLEY II,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
31-07-2019 02:00:00,31-07-2019 11:15:00,35,SAN ANDRES,25777,VIRGEN DE CHAPI                                             ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 02:30:00,31-07-2019 11:16:00,35,SAN ANDRES,13551,CHEARELLA Y JULIO VII / AGUJA II / KERLY                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
31-07-2019 03:00:00,31-07-2019 11:28:00,35,SAN ANDRES,25858,JUAN PABLO                                                  ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 02:00:00,31-07-2019 11:29:00,35,SAN ANDRES,27029,CARLITOS                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
31-07-2019 02:45:00,31-07-2019 14:40:00,35,SAN ANDRES,6984,NOHANI Y SANDY                                              ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
11-07-2019 02:30:00,11-07-2019 12:15:00,35,SAN ANDRES,13551,CHEARELLA Y JULIO VII / AGUJA II / KERLY                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
11-07-2019 02:35:00,11-07-2019 13:13:00,35,SAN ANDRES,25858,JUAN PABLO                                                  ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
17-07-2019 02:45:00,17-07-2019 14:30:00,35,SAN ANDRES,25777,VIRGEN DE CHAPI                                             ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
17-07-2019 03:00:00,17-07-2019 14:31:00,35,SAN ANDRES,25330,LAS TRES HERMANITAS                                         ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
17-07-2019 02:35:00,17-07-2019 15:00:00,35,SAN ANDRES,17165,KIKE V                                                      ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7500.0000,103,"Anchoveta, anchoveta peruana, peladilla",7500.0000,
17-07-2019 03:25:00,17-07-2019 17:10:00,35,SAN ANDRES,35763,VIRGEN DE CHAPI                                             ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
17-07-2019 02:35:00,17-07-2019 17:15:00,35,SAN ANDRES,25328,CHAVELA I                                                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
18-07-2019 02:30:00,18-07-2019 10:12:00,35,SAN ANDRES,2428,BELISSA / FRANCHESCO YONATHAN                               ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
18-07-2019 02:45:00,18-07-2019 10:15:00,35,SAN ANDRES,44773,BRAYAN Y SERLY,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7210.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
31-07-2019 02:00:00,31-07-2019 08:55:00,35,SAN ANDRES,18760,PEÑITA II                                                   ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12120.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
31-07-2019 02:30:00,31-07-2019 09:00:00,35,SAN ANDRES,23700,DOÑA LIDIA                                                  ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
31-07-2019 02:30:00,31-07-2019 09:10:00,35,SAN ANDRES,17349,JORGE LUIS I                                                ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8060.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
31-07-2019 02:30:00,31-07-2019 09:12:00,35,SAN ANDRES,11395,CARLITOS I / VICTOR MARTINCITO / DON SANTIAGO,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10035.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
